z,gpz:z,error,Model Uncertaties,Noise,MAG_AUTO_G_DERED,MAG_AUTO_R_DERED,MAG_AUTO_I_DERED,MAG_AUTO_Z_DERED,MAG_AUTO_Y_DERED
0.7507,0.8642254005277579,0.11352540357951568,5.358416432181798e-06,0.0178813650278345,24.380857467651367,23.204479217529297,22.15171241760254,21.585494995117188,21.381372451782227
0.6885,0.5885787234163483,-0.09992126370904841,6.05881848644714e-06,0.006249344459542965,22.768083572387695,21.53468132019043,20.862024307250977,20.488752365112305,20.118011474609375
0.5685,0.4764337104658262,-0.09206627189119893,2.8280916310453793e-05,0.015821833830896703,21.01936149597168,20.364543914794922,20.128032684326172,20.159221649169922,19.996620178222656
1.0925,1.012277696969632,-0.0802222744201384,2.911201825440694e-05,0.11747817253068905,22.3136043548584,22.35456657409668,21.984573364257812,21.740718841552734,21.843294143676758
0.5387,0.6343967432523885,0.09569675870191241,6.853402910525483e-06,0.020593986152056754,23.772485733032227,22.667272567749023,22.208248138427734,21.822580337524414,21.734506607055664
1.0407,1.0200705050504213,-0.020629453750848237,2.197251587070186e-05,0.010066580956365007,24.99298858642578,23.649593353271484,22.377891540527344,21.473249435424805,20.960567474365234
1.0981,1.1115612947265738,0.013461347750865826,2.0381300769176163e-05,0.026236090719205147,22.961870193481445,22.60749053955078,21.885305404663086,21.30845069885254,20.93784523010254
0.557,0.5607380590511926,0.003738077647841731,7.2818818657235985e-06,0.0019710202866942725,22.559375762939453,20.74798011779785,19.956693649291992,19.504779815673828,19.48514175415039
0.877,0.8290328417818001,-0.04796713246899331,7.57948462129903e-06,0.005884840871892126,22.330713272094727,21.89872169494629,21.300445556640625,21.21393394470215,21.45840835571289
0.5442,0.5739209493177158,0.029720946170590512,9.045552965343142e-06,0.0028628217935810917,22.540119171142578,21.46688461303711,21.02032470703125,20.8944149017334,21.328065872192383
0.5672,0.5963383066946545,0.02913830164018061,6.183752489041115e-06,0.0025466186614975838,22.491058349609375,20.9727725982666,20.184648513793945,19.805442810058594,19.90064239501953
0.5682,0.7461569143893291,0.17795692220945847,1.0155523750532824e-05,0.02459784283060245,23.477890014648438,22.83231544494629,22.450767517089844,22.114660263061523,22.41429328918457
0.6576,0.6243617831410518,-0.03323820245846598,1.1530123741912052e-05,0.002973182979061295,23.25211524963379,22.386051177978516,21.8222713470459,22.018264770507812,21.660982131958008
0.8655,0.9050402282311847,0.039540254934065544,9.863437851407607e-06,0.015394440410360434,22.664325714111328,22.046133041381836,21.128007888793945,20.726665496826172,20.77179718017578
1.2211,0.8114299399853325,-0.409670032739582,1.9393439464583843e-05,0.032251130074318506,23.306955337524414,22.625484466552734,22.2617130279541,21.688337326049805,22.58786392211914
1.0641,1.0592365849527408,-0.00486344213160983,1.7321886865023998e-05,0.028902766045225646,22.896259307861328,22.41603660583496,21.725584030151367,21.189241409301758,20.928905487060547
0.8439,0.8273292569925845,-0.01657076789831513,1.343760301914285e-05,0.019318223524608193,23.507234573364258,22.23161506652832,21.067344665527344,20.479724884033203,20.304706573486328
0.5566,0.5790428852885556,0.022442910656292447,8.955416688310894e-06,0.003039594861898215,23.72751235961914,21.929258346557617,21.111530303955078,20.85198974609375,21.11779022216797
0.8478,0.7424773579277775,-0.10532265847542077,7.66929299485923e-06,0.006138502652515594,23.773733139038086,22.42220115661621,21.38561248779297,20.97771644592285,21.233617782592773
0.5614,0.560932259477722,-0.0004677368029482043,5.378329134113193e-06,0.003901700898584112,22.360271453857422,21.280973434448242,20.82069969177246,20.60626983642578,20.584991455078125
0.4304,0.4791669723604117,0.048766958436766705,2.1911230306327334e-05,0.060373808097405876,22.107938766479492,21.5183162689209,21.43231964111328,21.214242935180664,21.575010299682617
0.7746,0.7062567989958998,-0.06834322999579945,5.945066151144266e-06,0.008594930423364662,23.575359344482422,22.32206153869629,21.49188804626465,21.006765365600586,21.02449607849121
0.7712,0.7186434616969214,-0.05255653954285522,7.328843682057113e-06,0.0023674331786104484,25.030710220336914,22.758960723876953,21.615732192993164,21.233964920043945,20.852140426635742
0.7732,0.8703569259668995,0.09715695047632944,1.2949149173952663e-05,0.022879014708214268,23.849332809448242,23.16570281982422,22.41436195373535,22.098604202270508,20.880983352661133
0.7718,0.6701425086896763,-0.10165747290440941,4.665500788853967e-06,0.017818454486015337,23.707414627075195,22.771984100341797,22.30034065246582,22.037328720092773,21.852096557617188
0.2796,0.7225275311491274,0.44292753672812213,1.551963479161502e-05,0.026612357391070048,22.464853286743164,21.585052490234375,21.0633487701416,20.526697158813477,20.433225631713867
1.1049,0.6716142121994549,-0.4332857902800983,9.938274891801503e-06,0.02208075552441692,23.31816864013672,22.415374755859375,22.07021713256836,21.73647117614746,21.647123336791992
0.5031,0.6470819311987144,0.1439819532285911,1.4928133591388728e-05,0.02225839213597769,23.59074592590332,22.76694107055664,22.551267623901367,22.149944305419922,22.065513610839844
0.8825,0.788651474641493,-0.09384851820594964,4.491699635824903e-05,0.006513329908081756,23.461910247802734,22.850481033325195,22.11038589477539,21.9562931060791,30.62488555908203
0.5335,0.5938493995581708,0.06034938382254462,1.1908911168094516e-05,0.016391040579242316,23.68735122680664,22.715530395507812,22.435832977294922,22.061189651489258,21.873201370239258
0.5843,0.6228447935283927,0.03854481193430703,4.491961021152352e-06,0.009783487274462526,23.945919036865234,22.318544387817383,21.49905776977539,21.06999397277832,20.80716323852539
0.7739,0.7652869041167837,-0.008613068322028572,1.2542449773446897e-05,0.002659351156959359,24.0250244140625,21.989063262939453,20.710386276245117,20.249107360839844,20.085416793823242
0.616,0.6653889608666556,0.04938896420451566,7.498763266894934e-06,0.004775660551319059,23.3489990234375,21.893415451049805,20.97303581237793,20.575956344604492,20.7027530670166
0.7009,0.6401417616166987,-0.060758256598480775,3.922226278168271e-06,0.005643481143919386,23.649282455444336,22.22724723815918,21.402099609375,21.07154655456543,20.90058708190918
0.7965,0.7802443288203711,-0.016255698359346926,7.256104513457812e-06,0.011096076833414526,22.763389587402344,22.1639461517334,21.55205726623535,21.381559371948242,21.6192684173584
0.8078,0.635478605159567,-0.17232138978595912,4.778552760777846e-06,0.00890251565891154,22.899919509887695,21.99698257446289,21.508502960205078,21.33713722229004,21.13652229309082
0.4315,0.5119429352569125,0.08044294741626001,4.655150353441253e-06,0.0026040737096231976,22.601802825927734,20.87818145751953,20.166921615600586,19.780494689941406,19.614477157592773
0.935,0.8217357108749412,-0.11326429150924455,7.924712617197836e-06,0.018451790781053332,23.714311599731445,22.96689224243164,22.308637619018555,22.007192611694336,21.309890747070312
0.558,0.5480412623229812,-0.009958765810411108,4.508071906225584e-06,0.0029445997796682614,22.245006561279297,20.833179473876953,20.150875091552734,19.764324188232422,19.53054428100586
0.4498,0.46748447951315,0.017684465017300366,6.845235397529618e-06,0.004388416383538377,23.25579833984375,21.53569221496582,20.979616165161133,20.66502571105957,20.661901473999023
0.4329,0.3673862037316019,-0.06551380780785732,4.864020831645621e-05,0.010889734711086882,19.914779663085938,18.77833366394043,18.283620834350586,17.899188995361328,17.724411010742188
0.702,0.6354878469087393,-0.06651217502577,5.071066456502451e-06,0.0057634882491974,22.905250549316406,22.040761947631836,21.55951499938965,21.438810348510742,21.770235061645508
0.7175,0.8236205475195236,0.10612057612975312,1.3343469596376774e-05,0.012738867723496108,24.992145538330078,22.873926162719727,21.931015014648438,21.300189971923828,20.54047966003418
0.7204,0.6607487975134164,-0.059651178263255944,7.747746769835714e-06,0.016897539159027558,21.899703979492188,21.29710578918457,20.87043571472168,20.7535400390625,20.97995948791504
1.2142,0.9012349487297653,-0.3129650711066605,1.4845873418225346e-05,0.015752454450807623,23.051828384399414,22.734464645385742,22.141359329223633,21.761552810668945,23.090057373046875
1.0915,1.1264517790332649,0.03495173516424632,3.4823759994737365e-05,0.09781923723856721,22.438385009765625,22.04160499572754,21.528343200683594,20.885509490966797,20.993288040161133
0.4362,0.4591008883646096,0.022900895469483262,6.013682021757621e-06,0.006338512965580642,23.08184814453125,21.511314392089844,21.015775680541992,20.67998504638672,20.42253875732422
1.1694,0.970976574712556,-0.19842340201779063,2.238225072491912e-05,0.07183514339680114,22.78832244873047,22.505849838256836,22.08250617980957,21.728328704833984,21.543699264526367
0.864,0.8995596157659314,0.03555959335458492,8.979687532884964e-06,0.028243629918199113,23.271833419799805,22.63239097595215,21.999773025512695,21.58299446105957,21.223421096801758
0.5621,0.5472589484048903,-0.014841044824022043,2.0689907720352525e-05,0.03322367857213144,23.076507568359375,22.43439292907715,22.432641983032227,22.304901123046875,22.1107120513916
0.529,0.4906192521383218,-0.038380732126051975,7.192277378656644e-06,0.0025546628601165657,22.760215759277344,21.030237197875977,20.368755340576172,19.96946144104004,19.70618438720703
0.7691,0.7300160656898005,-0.03908394470524956,1.5207310033648997e-05,0.04274956882280358,24.260873794555664,22.82971954345703,22.294658660888672,21.687131881713867,21.54991340637207
0.6053,0.5600215030901587,-0.045278506160482124,1.3524462992296973e-05,0.0177908491710284,22.874788284301758,22.297420501708984,22.058622360229492,22.16767692565918,22.43147087097168
0.7033,0.8071767261710668,0.10387672693400629,1.6357029206688178e-05,0.012830579330953544,23.929357528686523,23.2949161529541,22.509469985961914,22.304462432861328,22.753503799438477
0.7007,0.7034003900564533,0.0027004050291400405,6.273590205600881e-06,0.004628382239002364,22.655855178833008,21.580402374267578,20.827579498291016,20.43534278869629,20.573854446411133
0.4364,0.5911203178725739,0.15472032159190374,2.1303906353992905e-05,0.0442605871346651,22.970792770385742,22.358354568481445,22.24749755859375,21.911930084228516,21.64202117919922
1.0843,1.0645514314788238,-0.019748609719906662,2.6920595566898627e-05,0.04034725955736761,23.319766998291016,22.921674728393555,22.410781860351562,21.915376663208008,21.429059982299805
0.5588,0.6188262186620284,0.06002623659110551,6.544925896295504e-06,0.010005137948364884,24.03094482421875,22.41847038269043,21.635421752929688,21.17609405517578,21.232929229736328
0.6323,0.697188775905988,0.06488875664176685,8.448147968145384e-06,0.015924909625286334,23.651010513305664,22.79913330078125,22.283580780029297,22.107995986938477,22.749332427978516
0.7682,0.7727472597348534,0.004547279475911714,1.0639516747911838e-05,0.00484026601206531,23.653377532958984,22.25932502746582,21.14642906188965,20.708852767944336,20.59111785888672
0.7925,0.8001403800240459,0.007640360950559533,1.0067361327686672e-05,0.026664262303347237,22.68524169921875,22.304248809814453,21.857725143432617,21.68629264831543,22.173852920532227
0.7007,0.6509030296895658,-0.04979695533774742,4.713254469552759e-06,0.005883443892626914,23.17505645751953,22.18028450012207,21.610960006713867,21.289024353027344,21.190818786621094
0.8351,0.9034264619362136,0.06832646679995258,7.935781452424133e-06,0.013057096810773782,23.23886489868164,22.949296951293945,22.347414016723633,22.166013717651367,21.901851654052734
0.7719,0.807197233079484,0.03529723489146519,6.3828402544588604e-06,0.007651262580280218,23.913288116455078,23.161678314208984,22.328378677368164,22.08853530883789,21.827823638916016
1.0886,0.9335412718209651,-0.15505876766115156,1.0703953792798338e-05,0.03596410442089899,23.8701229095459,22.90774154663086,22.072023391723633,21.412736892700195,21.158424377441406
0.7516,0.8219606939177685,0.0703606668334179,1.3277607399529531e-05,0.02339463869048151,22.02044105529785,21.466169357299805,20.919160842895508,20.653392791748047,20.470197677612305
0.6058,0.5251856543976001,-0.08061431861341672,8.455505874872304e-06,0.0051922994660057245,22.013090133666992,21.116172790527344,20.768861770629883,20.609764099121094,20.45464324951172
0.493,0.45225218506765824,-0.040747815647597496,7.620522065057151e-06,0.002774727039954638,22.248870849609375,20.469200134277344,19.85127067565918,19.43462371826172,19.365840911865234
0.4378,0.4413397089622783,0.003539718785123769,1.7850318275048654e-05,0.033484059287776334,21.638511657714844,20.864931106567383,20.67166519165039,20.387540817260742,20.093902587890625
0.4547,0.5545097124683953,0.09980971933485039,4.9074161843561274e-06,0.0061357938571050315,22.412626266479492,21.5832576751709,21.27732276916504,21.192142486572266,21.356168746948242
0.8456,0.8952216676138798,0.049621658649341205,6.98456087573827e-06,0.0061408831547308095,23.35448455810547,22.937744140625,22.192829132080078,21.928630828857422,22.275455474853516
0.5445,0.5338053198587622,-0.010694673465517557,1.5161974941842033e-05,0.014962157767822958,24.178621292114258,22.781696319580078,22.55177116394043,22.034231185913086,22.250812530517578
0.5609,0.5993910037346182,0.03849103081896876,5.374089815104232e-06,0.014186724615402829,23.66252899169922,22.33415412902832,21.75766372680664,21.36379623413086,21.115589141845703
0.9723,0.9517750844576851,-0.020524908580492385,1.3693908037135388e-05,0.022746158957039582,23.023645401000977,22.44850730895996,21.498727798461914,21.005170822143555,20.968425750732422
0.819,0.7952245472092234,-0.023775458512822478,1.44996602469826e-05,0.0560458439058338,22.862089157104492,22.714723587036133,22.310640335083008,22.26654052734375,21.46393585205078
0.7583,0.7665874294059032,0.008287423016285267,8.576828718693218e-06,0.005481432091831093,24.573230743408203,22.830291748046875,21.551494598388672,21.126333236694336,21.170970916748047
0.7467,0.7787078333771156,0.03200784453510508,4.634686549560882e-05,0.06642569425301953,23.664514541625977,22.856603622436523,22.751953125,21.94439125061035,22.16394805908203
0.9198,0.8385076277519474,-0.0812923557494869,8.106132640080172e-06,0.012668588039472649,24.07442283630371,23.408992767333984,22.370296478271484,22.06736946105957,22.40884780883789
0.5506,0.5022020819264812,-0.048397910348756845,4.957187839558127e-06,0.0031151271259381823,22.400501251220703,21.22286033630371,20.806285858154297,20.563976287841797,20.324115753173828
0.582,0.5724262278915854,-0.009573789274552325,7.2858921186917e-06,0.013530982097600664,24.265478134155273,22.602466583251953,21.959474563598633,21.573026657104492,21.443748474121094
0.9007,0.9371120316283957,0.03641205852201146,1.288978899485527e-05,0.004425589502991879,23.314556121826172,22.89322853088379,21.917499542236328,21.518802642822266,21.777870178222656
0.6139,0.5946534935341441,-0.019246512283269235,3.6690844984066762e-06,0.0038481485056025147,23.122501373291016,22.10868263244629,21.63768768310547,21.543100357055664,21.555458068847656
0.6169,0.6255676191526908,0.008667592354442477,5.219141230271325e-06,0.0026465061618931134,23.351137161254883,21.561769485473633,20.65190315246582,20.206607818603516,20.322566986083984
0.617,0.64191266842205,0.02491268463451335,4.108692656975828e-06,0.00241180875240306,24.046422958374023,22.109756469726562,21.1604061126709,20.757444381713867,20.64138412475586
0.8912,0.7624662014894434,-0.12873380451870475,1.5595654360851477e-05,0.013001571013546443,23.36631965637207,22.883922576904297,22.40337562561035,22.234800338745117,24.01477813720703
0.8225,0.820798991071979,-0.0017009993912778798,5.77021385167251e-06,0.010008583610829916,23.052217483520508,22.170751571655273,21.30192756652832,20.94957160949707,20.58263397216797
0.4537,0.5204017635487932,0.066701757540645,1.0377129853523256e-05,0.006608104269027804,22.69495391845703,21.523637771606445,21.006317138671875,20.619802474975586,20.393308639526367
0.4565,0.5047078873303521,0.04820789352923516,1.435057347591984e-05,0.005002417422195362,22.543508529663086,20.81637954711914,20.136260986328125,19.79966163635254,19.666513442993164
0.649,0.618898068566976,-0.030101920465769316,4.077963483809802e-06,0.004951124539290458,23.039583206176758,22.275238037109375,21.847881317138672,21.866315841674805,21.768239974975586
0.5432,0.5482479428113826,0.005047926789654045,7.438348768703876e-06,0.0051429608268579695,24.01029396057129,21.991348266601562,21.23691749572754,20.806013107299805,20.637142181396484
0.5616,0.49239224141027443,-0.06920778805826194,1.6686358962539298e-05,0.012071404774151707,20.78008460998535,19.746320724487305,19.237239837646484,19.011280059814453,18.794910430908203
1.0675,0.6835104963588361,-0.3839894988727923,6.939120819626624e-06,0.01072025403706769,23.963726043701172,22.321622848510742,21.466556549072266,20.917387008666992,20.34401512145996
0.7439,0.8511663644670731,0.10726636341803131,5.886698282024091e-06,0.009135632693855858,22.699892044067383,22.145233154296875,21.4764347076416,21.268104553222656,20.75340461730957
0.5813,0.5891289649483571,0.007828944730461584,4.48828089224105e-06,0.012176668017936293,22.778186798095703,22.07296371459961,21.77658462524414,21.66123390197754,21.943357467651367
1.0657,0.976855140200706,-0.08884491396799521,1.6417454461305582e-05,0.009711200811617885,25.109973907470703,23.108264923095703,21.800655364990234,20.928730010986328,20.799360275268555
0.9319,0.8659647372483565,-0.06593528716570596,5.634491700370923e-06,0.0183529739276276,23.380098342895508,22.70250701904297,21.872255325317383,21.545812606811523,21.241060256958008
0.5444,0.5440676821355573,-0.00033229459478933965,6.132916227167323e-06,0.003447608007461084,22.31710433959961,20.982994079589844,20.32880401611328,19.944992065429688,19.869264602661133
0.8105,0.9403127696063318,0.12981274385712527,8.570359308531224e-06,0.020891491549725368,23.01248550415039,22.592697143554688,21.873117446899414,21.546720504760742,21.18487548828125
0.6052,0.6723099354753449,0.06710994281863714,1.430034921032996e-05,0.004309926998488572,22.091304779052734,20.63180160522461,19.684598922729492,19.259193420410156,19.195924758911133
1.0337,1.0155567126561797,-0.018143276662667907,3.415017069626935e-05,0.022670838066589306,23.60848617553711,22.29628562927246,21.091886520385742,20.209957122802734,19.903085708618164
0.7857,0.7298246036867954,-0.05587541948749053,5.812268418186679e-06,0.007099140804627308,23.166427612304688,22.447248458862305,21.816373825073242,21.7347412109375,21.884328842163086
0.5273,0.5509957678209831,0.023695767630248277,5.6235543700496125e-06,0.0091334385265379,23.391881942749023,22.189163208007812,21.758047103881836,21.432464599609375,21.566251754760742
0.7873,0.7651420424122948,-0.022157948241696923,5.1826663522492965e-06,0.015990852934896087,24.227991104125977,22.881664276123047,21.909278869628906,21.465606689453125,21.298677444458008
0.9218,0.9688509731527859,0.04705095579591334,1.3918744090818683e-05,0.03563792357360244,23.159852981567383,22.64421844482422,21.9215145111084,21.38759422302246,21.70820426940918
0.4384,0.4832632963016651,0.04486329596787908,4.874854299875866e-06,0.004592254605527418,22.574731826782227,21.231534957885742,20.722570419311523,20.353397369384766,20.172536849975586
0.9113,0.8793939125336612,-0.0319060909949338,2.195891655668702e-05,0.004922080255532258,23.598438262939453,23.40837860107422,22.292583465576172,21.939937591552734,22.10955238342285
0.6038,0.5629727255480071,-0.04082727321221624,5.479278097388766e-06,0.015335497484197743,23.635332107543945,22.2192325592041,21.678049087524414,21.277841567993164,21.23537826538086
0.7074,0.7337670149945426,0.026366991057317213,1.1202313618379024e-05,0.025797391872192214,22.8454647064209,22.3273983001709,21.92626190185547,21.769248962402344,21.54143714904785
0.563,0.5526118997458167,-0.010388123619204048,5.197821547441184e-06,0.0024454353451395907,22.877124786376953,21.176036834716797,20.41108512878418,20.09421157836914,20.010587692260742
0.7861,0.7707592045546607,-0.015340765786068022,1.130944969151375e-05,0.005381828490661477,25.379077911376953,22.90460777282715,21.858613967895508,21.309490203857422,21.371173858642578
0.8358,0.7676875784319898,-0.06811241365251341,5.18420057016267e-06,0.007737955040258858,24.124765396118164,22.690521240234375,21.55901336669922,21.15204429626465,21.00919532775879
0.6067,0.5527541106913381,-0.05394589245578718,1.1913486133986093e-05,0.010581142220759149,21.250499725341797,20.3858642578125,19.938745498657227,19.782405853271484,19.617877960205078
1.0311,0.8936355286746167,-0.1374645060391284,1.5191127457689628e-05,0.016080771488945225,25.18233871459961,23.30628204345703,22.087844848632812,21.333215713500977,21.194438934326172
0.5247,0.4898338978147002,-0.034866088166287335,8.391190944835994e-06,0.0035416237449515464,23.363309860229492,21.18962287902832,20.448347091674805,20.0335693359375,20.079940795898438
0.5252,0.5149725133464933,-0.010227495999515002,4.795219473019349e-06,0.003401066364699785,22.6254825592041,21.20393180847168,20.626270294189453,20.292335510253906,20.23216438293457
0.4493,0.49200658626103566,0.042706595130206804,1.61370470376115e-05,0.015082676994133187,23.450618743896484,21.622785568237305,21.161483764648438,20.7916259765625,20.704517364501953
0.4333,0.45627834955798147,0.02297836104975698,9.415899900325499e-06,0.005259335545157241,22.565326690673828,21.048582077026367,20.48392677307129,20.044048309326172,20.067157745361328
1.167,1.107118569227305,-0.05988148608580546,2.6890580931196623e-05,0.009686054454201704,25.29250717163086,23.50627326965332,22.33377456665039,21.269351959228516,20.78719711303711
0.4305,0.5273934680321868,0.09689346731693105,7.571927133309996e-06,0.004144161080565752,22.65528106689453,21.578256607055664,21.287832260131836,21.097280502319336,21.3637752532959
0.4565,0.4601340490934343,0.003634055292317362,6.467520019994289e-06,0.0034461469277838343,21.86687469482422,20.555999755859375,20.06278419494629,19.727720260620117,19.54905128479004
0.7889,0.8116402986367681,0.022740280898425835,2.092218010080997e-05,0.016448310616088063,24.345077514648438,23.10739517211914,21.66734504699707,21.310773849487305,20.988500595092773
0.4931,0.4647067948996013,-0.02839319260726514,6.215509181474734e-06,0.003992570499194981,22.22844696044922,20.77997398376465,20.204675674438477,19.7777099609375,19.507633209228516
1.0144,0.8084788936718427,-0.2059211116687335,6.221649917114879e-06,0.0036476087522830393,22.6981201171875,22.02952003479004,21.360187530517578,21.10467529296875,21.61541748046875
0.6607,0.5891681928060144,-0.07153183036827149,1.5268777475525644e-05,0.014039446798273458,22.790252685546875,21.650346755981445,21.167787551879883,20.932336807250977,20.880102157592773
0.7285,0.7401049030269393,0.011604894443870473,5.483568012987388e-06,0.024782488003031365,23.63153076171875,22.630231857299805,22.0003662109375,21.56720733642578,21.88292694091797
0.5585,1.1292408852084197,0.5707408933146514,0.00010591603300833579,0.21219213821662636,22.06146240234375,22.23936653137207,22.029281616210938,21.656082153320312,19.39574432373047
0.8902,1.071079061598535,0.1808790427157836,5.30446487067934e-05,0.02233968312931714,21.89722442626953,22.374666213989258,21.491073608398438,21.227563858032227,19.912527084350586
0.5586,0.5402288276866306,-0.018371180801070808,7.379521433236612e-06,0.0033400146460972986,22.51491355895996,21.566591262817383,21.197782516479492,21.222938537597656,20.90249252319336
0.7346,0.960896150152889,0.22629614261886188,1.5171373997374094e-05,0.021732704247244976,22.37041473388672,22.108531951904297,21.56215476989746,21.31131935119629,21.17694664001465
0.6165,0.6802092950124067,0.06370927498524603,1.2147549542776276e-05,0.002488117752317421,22.730621337890625,21.05342674255371,20.052471160888672,19.651853561401367,19.65545082092285
0.6163,0.6262681901021586,0.009968203262864184,1.2670965929881892e-05,0.0030939492592631877,22.201313018798828,20.455570220947266,19.521373748779297,19.107507705688477,18.930086135864258
0.4558,0.48362484446853016,0.0278248476156554,1.0712328760391965e-05,0.007902774933914605,21.910507202148438,20.86756134033203,20.65587043762207,20.440454483032227,20.667654037475586
0.4948,0.5389822034407844,0.04418220205795664,3.78036521343444e-06,0.004634333756232967,23.445608139038086,21.962373733520508,21.39311408996582,21.132579803466797,21.018178939819336
0.5285,0.5359742030405796,0.00747418253658183,5.293785703176935e-05,0.02963630259383708,23.567554473876953,22.636001586914062,22.454713821411133,22.561565399169922,30.62488555908203
0.5178,0.6255028071014798,0.10770283361362576,5.044686282570217e-06,0.010113450634101013,22.50499725341797,21.55703353881836,21.025226593017578,20.707124710083008,20.48481559753418
0.8849,1.0481342860997507,0.16323431223042695,2.2393166405631964e-05,0.050446021760903854,23.290517807006836,22.877805709838867,22.309581756591797,21.772518157958984,21.050569534301758
0.6003,0.7287717313601947,0.12847171734118223,5.6086483856011796e-06,0.024583524802439048,23.393762588500977,22.831953048706055,22.380815505981445,22.359296798706055,21.56144142150879
0.5888,0.49248909141412356,-0.09631092165121458,9.600539868325176e-06,0.010210212512822905,23.23094367980957,22.396713256835938,22.230628967285156,22.137935638427734,21.462787628173828
0.4517,0.5583860426924985,0.10668604073746613,1.506538996320663e-05,0.026616620441453083,22.073450088500977,21.482479095458984,21.282623291015625,21.12713623046875,21.313138961791992
1.1573,0.9198574763494405,-0.2374425190729228,2.3324688578841e-05,0.06254188684082852,23.196155548095703,22.64148712158203,22.335115432739258,21.782825469970703,21.765642166137695
0.7367,0.9039781092468702,0.1672781108681165,8.951634211404953e-06,0.013048827934831534,23.42652702331543,22.745800018310547,21.73000144958496,21.31583595275879,21.06002426147461
0.4968,0.24850245920505926,-0.24829754623088435,8.891670516677218e-05,0.07787509910394914,19.491228103637695,18.919315338134766,18.57456398010254,18.215972900390625,17.883390426635742
0.8805,0.8297715191140712,-0.05072849948257796,8.88614372521423e-06,0.00827017569535209,24.423490524291992,23.521421432495117,22.31427764892578,21.95086669921875,21.59886932373047
0.8488,1.0463864050455498,0.19758640151695483,1.634470531568381e-05,0.03110879413395087,22.674644470214844,22.480504989624023,21.86157989501953,21.515405654907227,21.1099796295166
0.6469,0.4972713058502573,-0.1496286923377615,1.6718910760941475e-05,0.027554813372944426,22.827415466308594,22.1164493560791,22.14290428161621,21.969131469726562,21.573413848876953
1.0368,0.9562559991704482,-0.08054402772316749,3.0711258487276686e-05,0.011807255297976898,23.890363693237305,23.15191078186035,22.157575607299805,21.376243591308594,21.64056968688965
0.9989,0.8699807426147229,-0.12891925366594725,8.792124029274306e-06,0.023620194437827063,23.397418975830078,22.49069595336914,21.710664749145508,21.187761306762695,20.772920608520508
0.448,0.49206915842556587,0.04406914459728828,5.704142563893564e-06,0.004424302135034541,22.69567108154297,21.663759231567383,21.41756820678711,21.18488883972168,21.067113876342773
0.8749,0.890245969833686,0.015345986427619085,2.1305566306543384e-05,0.03245433013016665,24.357280731201172,23.2719669342041,22.533811569213867,21.849285125732422,21.641878128051758
1.1593,0.9407853327736165,-0.2185146368995402,2.8966795479941395e-05,0.018310230212689182,24.735403060913086,23.415956497192383,22.114057540893555,21.390424728393555,21.103458404541016
0.9191,1.0123712194317454,0.09327123287855321,3.520158932104668e-05,0.034615240165754096,23.622705459594727,22.96771240234375,22.47809410095215,21.575742721557617,21.407299041748047
0.9814,0.8907151590774247,-0.09068485389254599,3.330392551441996e-05,0.032356690690780114,23.84257698059082,23.11528778076172,22.611841201782227,21.831876754760742,22.536441802978516
0.7109,0.653762855827311,-0.057137152851125306,3.8713033653225916e-06,0.0028743784145118445,23.49094009399414,21.800352096557617,20.831876754760742,20.483139038085938,20.457687377929688
0.6617,0.8756823312585158,0.21398232095883318,1.232319317283982e-05,0.030578740539422753,23.479206085205078,22.87226676940918,22.199838638305664,21.89409065246582,21.216663360595703
0.6806,0.8825639142385613,0.20196392673169483,1.2777549700672113e-05,0.01134835064938913,22.727256774902344,22.426570892333984,21.631404876708984,21.553062438964844,21.416187286376953
0.6884,0.6850997239463914,-0.0033002465850722196,1.0274736513706902e-05,0.0030567969408532916,23.308338165283203,21.68010711669922,20.66143798828125,20.427072525024414,20.25856590270996
0.6114,0.5762168068062467,-0.03518320139535247,1.7522183488894468e-05,0.011672750875437676,23.192195892333984,22.032573699951172,21.614839553833008,21.485889434814453,21.97015380859375
0.6172,0.6219409229485179,0.0047409059731150505,8.838913720421257e-06,0.0065310709839793615,23.120670318603516,22.428272247314453,22.07393455505371,22.201114654541016,22.79704475402832
0.9793,0.7974795146390928,-0.1818205074861513,9.687703455497473e-06,0.013068797337788101,23.03865623474121,21.8900146484375,20.961868286132812,20.409372329711914,20.139972686767578
0.6089,0.5634936662604104,-0.04540634432537449,6.831587149386248e-06,0.006491738320219602,23.078765869140625,21.820308685302734,21.329673767089844,20.943700790405273,20.694799423217773
0.5222,0.5011457812955512,-0.021054207069622133,8.76976470643819e-06,0.0032908023263146188,22.14470672607422,21.230621337890625,20.97113800048828,20.858592987060547,20.754873275756836
0.7575,0.6246218868650141,-0.13287810598242855,8.518800457132129e-06,0.015554921035434738,23.404314041137695,22.633283615112305,22.24226188659668,22.364181518554688,22.274169921875
0.8008,0.7565550043238132,-0.044245021139291074,3.5736434530013626e-05,0.009982316988098757,23.49234390258789,21.544565200805664,20.362308502197266,19.878068923950195,19.590002059936523
0.601,0.705557559668155,0.1045575487009004,3.6728531393591254e-06,0.0037322862645666503,23.712413787841797,22.052640914916992,21.040321350097656,20.560277938842773,20.427480697631836
0.7233,0.7311966410294396,0.00789666086586538,5.393884486081895e-06,0.011368908853906956,23.80014991760254,22.420703887939453,21.50436019897461,21.07490348815918,20.84310531616211
